workerid,proliferate.condition,A_key,B_key,C1,C2,chosen_key,chosen_option,chosen_text,expected_key,expected_option,filler_type,group,item,item_feedback,item_list,list_assigned,raw_score,rt_ms,score_rel_expected,sentence,slide_number_in_experiment,slider_value,type,variant,catch_trials,list_assigned,subject_information.assess,subject_information.comments,subject_information.enjoyment,subject_information.experiment_about,subject_information.fairprice,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
199,list 1,C2,C1,It had been shipped earlier than planned.,The delivery service operates every day.,C1,B,It had been shipped earlier than planned.,C1,B,clear,Filler,F10,,,1,2,11000,2,The package arrived in the morning.,14,6,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C1,C2,The office was already closed.,He also worked on it at the office for a bit.,C2,B,He also worked on it at the office for a bit.,C2,B,,Adjunct,62,,1,1,1,14519,1,Gaurav worked on the presentation at home.,15,5,critical,neutral,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,He spent the evening in the kitchen preparing the meal.,He prepared a simple meal using vegetables and pasta.,C2,A,He prepared a simple meal using vegetables and pasta.,C1,B,clear,Filler,F15,,,1,-2,32432,-2,Tom cooked dinner for everyone.,16,2,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,He needed something to stay awake.,Coffee is served in many cafés.,C1,B,He needed something to stay awake.,C1,B,clear,Filler,F07,,,1,2,8288,2,Jonas ordered a coffee.,17,6,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C1,C2,The main topics had already been covered.,The lecturer has taught there for years.,C1,A,The main topics had already been covered.,C1,A,clear,Filler,F09,,,1,-1,67639,1,The lecture ended earlier than expected.,18,3,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C1,C2,She spent some time comparing different models.,She spent some time browsing different brands and designs.,C1,A,She spent some time comparing different models.,C1,A,clear,Filler,F11,,,1,-1,30328,1,Lena bought a new laptop last week.,19,3,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,C1,B,A large group had made a reservation.,C1,B,clear,Filler,F08,,,1,1,5720,1,The restaurant was fully booked.,20,5,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,He left the house later than usual.,The bus route passes through the city centre.,C1,B,He left the house later than usual.,C1,B,clear,Filler,F03,,,1,2,11233,2,Alex missed the bus.,21,6,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,The letter was for his grandma.,He also sent them a letter.,C2,A,He also sent them a letter.,C2,A,,Object,32,,1,1,-1,10655,1,Michael wrote a post card to his parents.,22,3,critical,neutral,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C1,C2,Sebastian’s oven had stopped working earlier that day.,Sebastian baked some too.,C1,A,Sebastian’s oven had stopped working earlier that day.,C1,A,,Subject,1,,1,1,-2,20256,2,It was Marie who baked cupcakes for the party.,23,2,critical,cleft,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,His flatmate had cleaned it already.,He also cleaned it.,C1,B,His flatmate had cleaned it already.,C1,B,,VP,16,,1,1,1,24408,1,It was decorating the flat that Zayn was engaged in.,24,5,critical,cleft,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C1,C2,Someone had opened the back door.,The alarm system was recently installed.,C1,A,Someone had opened the back door.,C1,A,clear,Filler,F02,,,1,-2,10392,2,The alarm went off unexpectedly.,25,2,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,She couldn't be bothered to iron it though.,She also helped with ironing it.,C1,B,She couldn't be bothered to iron it though.,C2,A,,VP,17,,1,1,3,11248,-3,Marie helped with folding the laundry.,26,7,critical,neutral,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,The kitchen counter was still cluttered with ingredients.,He arranged more snacks in the kitchen.,C2,A,He arranged more snacks in the kitchen.,C1,B,,Adjunct,61,,1,1,-2,32400,-2,It was in the living room that Nick arranged snacks.,27,2,critical,cleft,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,There were technical issues with the sound system.,The band practices every week.,C1,B,There were technical issues with the sound system.,C1,B,clear,Filler,F04,,,1,3,9351,3,The concert started later than planned.,28,7,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C2,A,She logged into her email shortly after starting her day.,C1,B,clear,Filler,F17,,,1,-2,9712,-2,Laura decided to work from home.,29,2,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C1,C2,They didn't have the green ones at the shop.,He bought some green ones too.,C1,A,They didn't have the green ones at the shop.,C2,B,,Adjective,47,,1,1,-2,16424,-2,Nick bought yellow candles for the cake.,30,2,critical,neutral,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,She wanted to ask the teacher a question.,The classroom has large windows.,C1,B,She wanted to ask the teacher a question.,C1,B,clear,Filler,F06,,,1,2,30720,2,Mia stayed after class.,31,6,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C2,A,It was a lightweight jacket he often carries in his bag.,C1,B,clear,Filler,F14,,,1,-1,16464,-1,Max brought a jacket with him.,32,3,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C1,C2,The Italian wine was sold out.,He also brought Italian wine.,C1,A,The Italian wine was sold out.,C1,A,,Adjective,46,,1,1,-1,15335,1,It was Austrian wine that Sebastian brought to the party.,33,3,critical,cleft,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
199,list 1,C2,C1,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,C2,A,Some people checked the departure board for updates.,C1,B,clear,Filler,F16,,,1,-1,10688,-1,The train arrived later than expected.,34,3,filler,,[],1,Yes,,1,Preference for different types of response.,1,English,Firefox,Windows,1050,1680,12.228216666666668,
272,list 1,C2,C1,Someone had opened the back door.,The alarm system was recently installed.,C1,B,Someone had opened the back door.,C1,B,clear,Filler,F02,,,1,3,7166,3,The alarm went off unexpectedly.,5,7,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,He spent the evening in the kitchen preparing the meal.,He prepared a simple meal using vegetables and pasta.,C2,A,He prepared a simple meal using vegetables and pasta.,C1,B,clear,Filler,F15,,,1,-1,5916,-1,Tom cooked dinner for everyone.,6,3,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,Sebastian’s oven had stopped working earlier that day.,Sebastian baked some too.,C1,B,Sebastian’s oven had stopped working earlier that day.,C1,B,,Subject,1,,1,1,2,5316,2,It was Marie who baked cupcakes for the party.,7,6,critical,cleft,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,NEUTRAL,NEUTRAL,,C1,B,clear,Filler,F14,,,1,0,14499,0,Max brought a jacket with him.,8,4,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,The letter was for his grandma.,He also sent them a letter.,C2,A,He also sent them a letter.,C2,A,,Object,32,,1,1,-3,5133,3,Michael wrote a post card to his parents.,9,1,critical,neutral,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,She wanted to ask the teacher a question.,The classroom has large windows.,C1,B,She wanted to ask the teacher a question.,C1,B,clear,Filler,F06,,,1,2,18167,2,Mia stayed after class.,10,6,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,The neighbour signed for it at the door.,It was later placed in the hallway by the entrance.,C2,A,It was later placed in the hallway by the entrance.,C1,B,clear,Filler,F20,,,1,-2,6783,-2,The package was delivered to the neighbour.,11,2,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,He needed something to stay awake.,Coffee is served in many cafés.,C1,B,He needed something to stay awake.,C1,B,clear,Filler,F07,,,1,2,7350,2,Jonas ordered a coffee.,12,6,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,He left the house later than usual.,The bus route passes through the city centre.,C1,B,He left the house later than usual.,C1,B,clear,Filler,F03,,,1,3,5683,3,Alex missed the bus.,13,7,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,C1,A,Passengers were already waiting on the platform.,C1,A,clear,Filler,F16,,,1,-1,8467,1,The train arrived later than expected.,14,3,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,The main topics had already been covered.,The lecturer has taught there for years.,C1,B,The main topics had already been covered.,C1,B,clear,Filler,F09,,,1,2,6383,2,The lecture ended earlier than expected.,15,6,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,C1,B,A large group had made a reservation.,C1,B,clear,Filler,F08,,,1,2,7883,2,The restaurant was fully booked.,16,6,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C2,A,She logged into her email shortly after starting her day.,C1,B,clear,Filler,F17,,,1,-1,3900,-1,Laura decided to work from home.,17,3,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,It had been shipped earlier than planned.,The delivery service operates every day.,C1,A,It had been shipped earlier than planned.,C1,A,clear,Filler,F10,,,1,-1,2450,1,The package arrived in the morning.,18,3,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,It was raining heavily outside.,The children like eating pasta.,C1,A,It was raining heavily outside.,C1,A,clear,Filler,F01,,,1,-2,2766,2,The children stayed inside all day.,19,2,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,Her flatmate was in bed with a migraine.,Her flatmate helped her.,C1,B,Her flatmate was in bed with a migraine.,C2,A,,Subject,2,,1,1,1,11434,-1,Sarah cleaned the flat yesterday.,20,5,critical,neutral,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,The kitchen counter was still cluttered with ingredients.,He arranged more snacks in the kitchen.,C1,A,The kitchen counter was still cluttered with ingredients.,C1,A,,Adjunct,61,,1,1,-1,6966,1,It was in the living room that Nick arranged snacks.,21,3,critical,cleft,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,The Italian wine was sold out.,He also brought Italian wine.,C1,A,The Italian wine was sold out.,C1,A,,Adjective,46,,1,1,-1,5182,1,It was Austrian wine that Sebastian brought to the party.,22,3,critical,cleft,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,Her mum made the sandwiches.,She made some sandwiches as well.,C2,B,She made some sandwiches as well.,C1,A,,Object,31,,1,1,2,3617,-2,It was a cheese board that Julia made.,23,6,critical,cleft,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,C2,B,He now follows a mix of strength and cardio exercises.,C1,A,clear,Filler,F12,,,1,3,4917,-3,Daniel changed his workout routine.,24,7,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,There were technical issues with the sound system.,The band practices every week.,C1,A,There were technical issues with the sound system.,C1,A,clear,Filler,F04,,,1,-2,2800,2,The concert started later than planned.,25,2,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,C1,B,She settled in and looked out as the plane prepared for take-off.,C1,B,clear,Filler,F13,,,1,2,9734,2,Sophie chose the window seat.,26,6,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,They didn't have the green ones at the shop.,He bought some green ones too.,C1,A,They didn't have the green ones at the shop.,C2,B,,Adjective,47,,1,1,-2,2999,-2,Nick bought yellow candles for the cake.,27,2,critical,neutral,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,The new space has a larger dining area.,The interior features modern decor and bright lighting.,C1,B,The new space has a larger dining area.,C1,B,clear,Filler,F18,,,1,2,8182,2,The restaurant opened a new location.,28,6,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,His flatmate had cleaned it already.,He also cleaned it.,C1,B,His flatmate had cleaned it already.,C1,B,,VP,16,,1,1,2,6149,2,It was decorating the flat that Zayn was engaged in.,29,6,critical,cleft,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,Their backpacks were already packed by the door.,They gathered their things in the living room.,C1,A,Their backpacks were already packed by the door.,C1,A,clear,Filler,F19,,,1,-1,9434,1,The children finished their homework early.,30,3,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,The office was already closed.,He also worked on it at the office for a bit.,C1,B,The office was already closed.,C2,A,,Adjunct,62,,1,1,1,5484,-1,Gaurav worked on the presentation at home.,31,5,critical,neutral,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,She spent some time comparing different models.,She spent some time browsing different brands and designs.,C1,B,She spent some time comparing different models.,C1,B,clear,Filler,F11,,,1,2,3499,2,Lena bought a new laptop last week.,32,6,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C1,C2,There was a power outage in the area.,The shop sells clothing and shoes.,C1,A,There was a power outage in the area.,C1,A,clear,Filler,F05,,,1,-2,6568,2,The shop closed early that evening.,33,2,filler,,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
272,list 1,C2,C1,She couldn't be bothered to iron it though.,She also helped with ironing it.,C1,B,She couldn't be bothered to iron it though.,C2,A,,VP,17,,1,1,1,8833,-1,Marie helped with folding the laundry.,34,5,critical,neutral,[],1,Yes,,2,english grammar/phrases,1,english,Chrome,Mac,900,1440,4.0122,
165,list 1,C1,C2,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,C2,B,He now follows a mix of strength and cardio exercises.,C1,A,clear,Filler,F12,,,1,2,7984,-2,Daniel changed his workout routine.,5,6,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,Their backpacks were already packed by the door.,They gathered their things in the living room.,C1,A,Their backpacks were already packed by the door.,C1,A,clear,Filler,F19,,,1,-2,5192,2,The children finished their homework early.,6,2,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,C1,A,She settled in and looked out as the plane prepared for take-off.,C1,A,clear,Filler,F13,,,1,-2,5466,2,Sophie chose the window seat.,7,2,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,Her flatmate was in bed with a migraine.,Her flatmate helped her.,NEUTRAL,NEUTRAL,,C2,B,,Subject,2,,1,1,0,8127,0,Sarah cleaned the flat yesterday.,8,4,critical,neutral,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,There was a power outage in the area.,The shop sells clothing and shoes.,C1,B,There was a power outage in the area.,C1,B,clear,Filler,F05,,,1,3,8778,3,The shop closed early that evening.,9,7,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,The kitchen counter was still cluttered with ingredients.,He arranged more snacks in the kitchen.,C2,A,He arranged more snacks in the kitchen.,C1,B,,Adjunct,61,,1,1,-1,14347,-1,It was in the living room that Nick arranged snacks.,10,3,critical,cleft,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,Sebastian’s oven had stopped working earlier that day.,Sebastian baked some too.,C1,B,Sebastian’s oven had stopped working earlier that day.,C1,B,,Subject,1,,1,1,3,7462,3,It was Marie who baked cupcakes for the party.,11,7,critical,cleft,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,The Italian wine was sold out.,He also brought Italian wine.,C1,B,The Italian wine was sold out.,C1,B,,Adjective,46,,1,1,2,6196,2,It was Austrian wine that Sebastian brought to the party.,12,6,critical,cleft,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,There were technical issues with the sound system.,The band practices every week.,C1,B,There were technical issues with the sound system.,C1,B,clear,Filler,F04,,,1,3,14169,3,The concert started later than planned.,13,7,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,She wanted to ask the teacher a question.,The classroom has large windows.,C1,B,She wanted to ask the teacher a question.,C1,B,clear,Filler,F06,,,1,3,4439,3,Mia stayed after class.,14,7,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,It had been shipped earlier than planned.,The delivery service operates every day.,C1,A,It had been shipped earlier than planned.,C1,A,clear,Filler,F10,,,1,-3,5572,3,The package arrived in the morning.,15,1,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,She spent some time comparing different models.,She spent some time browsing different brands and designs.,C2,B,She spent some time browsing different brands and designs.,C1,A,clear,Filler,F11,,,1,2,5634,-2,Lena bought a new laptop last week.,16,6,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C1,A,She set up her laptop at the kitchen table.,C1,A,clear,Filler,F17,,,1,-3,5640,3,Laura decided to work from home.,17,1,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,She couldn't be bothered to iron it though.,She also helped with ironing it.,C1,A,She couldn't be bothered to iron it though.,C2,B,,VP,17,,1,1,-2,5122,-2,Marie helped with folding the laundry.,18,2,critical,neutral,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,The main topics had already been covered.,The lecturer has taught there for years.,C1,A,The main topics had already been covered.,C1,A,clear,Filler,F09,,,1,-3,4649,3,The lecture ended earlier than expected.,19,1,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,The office was already closed.,He also worked on it at the office for a bit.,C1,A,The office was already closed.,C2,B,,Adjunct,62,,1,1,-2,8284,-2,Gaurav worked on the presentation at home.,20,2,critical,neutral,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,C1,B,A large group had made a reservation.,C1,B,clear,Filler,F08,,,1,3,45073,3,The restaurant was fully booked.,21,7,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,Her mum made the sandwiches.,She made some sandwiches as well.,C2,A,She made some sandwiches as well.,C1,B,,Object,31,,1,1,-2,4821,-2,It was a cheese board that Julia made.,22,2,critical,cleft,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,He needed something to stay awake.,Coffee is served in many cafés.,C1,A,He needed something to stay awake.,C1,A,clear,Filler,F07,,,1,-2,3736,2,Jonas ordered a coffee.,23,2,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,The letter was for his grandma.,He also sent them a letter.,C2,A,He also sent them a letter.,C2,A,,Object,32,,1,1,-2,6438,2,Michael wrote a post card to his parents.,24,2,critical,neutral,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C1,A,He carried it over his arm as he left the house.,C1,A,clear,Filler,F14,,,1,-2,3589,2,Max brought a jacket with him.,25,2,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,The neighbour signed for it at the door.,It was later placed in the hallway by the entrance.,C1,B,The neighbour signed for it at the door.,C1,B,clear,Filler,F20,,,1,3,4193,3,The package was delivered to the neighbour.,26,7,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,He left the house later than usual.,The bus route passes through the city centre.,C1,B,He left the house later than usual.,C1,B,clear,Filler,F03,,,1,3,3569,3,Alex missed the bus.,27,7,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,He spent the evening in the kitchen preparing the meal.,He prepared a simple meal using vegetables and pasta.,C2,A,He prepared a simple meal using vegetables and pasta.,C1,B,clear,Filler,F15,,,1,-3,4896,-3,Tom cooked dinner for everyone.,28,1,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,His flatmate had cleaned it already.,He also cleaned it.,NEUTRAL,NEUTRAL,,C1,A,,VP,16,,1,1,0,8791,0,It was decorating the flat that Zayn was engaged in.,29,4,critical,cleft,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,Someone had opened the back door.,The alarm system was recently installed.,C1,A,Someone had opened the back door.,C1,A,clear,Filler,F02,,,1,-3,4451,3,The alarm went off unexpectedly.,30,1,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,It was raining heavily outside.,The children like eating pasta.,C1,B,It was raining heavily outside.,C1,B,clear,Filler,F01,,,1,3,3642,3,The children stayed inside all day.,31,7,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,The new space has a larger dining area.,The interior features modern decor and bright lighting.,C1,B,The new space has a larger dining area.,C1,B,clear,Filler,F18,,,1,3,28675,3,The restaurant opened a new location.,32,7,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C1,C2,They didn't have the green ones at the shop.,He bought some green ones too.,C1,A,They didn't have the green ones at the shop.,C2,B,,Adjective,47,,1,1,-3,6025,-3,Nick bought yellow candles for the cake.,33,1,critical,neutral,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
165,list 1,C2,C1,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,C1,B,Passengers were already waiting on the platform.,C1,B,clear,Filler,F16,,,1,2,3867,2,The train arrived later than expected.,34,6,filler,,[],1,Yes,,1,Understanding different peoples perceptions of sentences?,1,English,Chrome,Windows,720,1280,5.193133333333333,
181,list 1,C2,C1,The Italian wine was sold out.,He also brought Italian wine.,C1,B,The Italian wine was sold out.,C1,B,,Adjective,46,,1,1,2,25429,2,It was Austrian wine that Sebastian brought to the party.,5,6,critical,cleft,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C1,C2,She spent some time comparing different models.,She spent some time browsing different brands and designs.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F11,,,1,0,24571,0,Lena bought a new laptop last week.,6,4,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,Her flatmate was in bed with a migraine.,Her flatmate helped her.,C2,A,Her flatmate helped her.,C2,A,,Subject,2,,1,1,-2,14844,2,Sarah cleaned the flat yesterday.,7,2,critical,neutral,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,He needed something to stay awake.,Coffee is served in many cafés.,C1,B,He needed something to stay awake.,C1,B,clear,Filler,F07,,,1,3,8390,3,Jonas ordered a coffee.,8,7,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,It was raining heavily outside.,The children like eating pasta.,C1,B,It was raining heavily outside.,C1,B,clear,Filler,F01,,,1,3,6146,3,The children stayed inside all day.,9,7,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
181,list 1,C2,C1,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C1,B,She set up her laptop at the kitchen table.,C1,B,clear,Filler,F17,,,1,1,12936,1,Laura decided to work from home.,10,5,filler,,[],1,Yes,,2,Teaching AI the correct use of phrases.,1,English,Chrome,Linux,768,1366,10.320133333333333,
