workerid,proliferate.condition,A_key,B_key,C1,C2,audio_error,audio_finished,audio_path,audio_play_count,audio_played,c1_option,chosen_key,chosen_option,chosen_text,cleft_sentence,expected_key,expected_option,filler_type,focused_sentence,group,item,item_feedback,item_list,list_assigned,neutral_sentence,raw_score,rt_ms,score_rel_c1,score_rel_expected,slide_number_in_experiment,slider_value,spoken_sentence,type,variant,catch_trials,list_assigned,subject_information.assess,subject_information.comments,subject_information.enjoyment,subject_information.experiment_about,subject_information.fairprice,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
443,list 13,C1,C2,The weather forecast was uncertain.,The jacket matched his shoes.,False,True,audio_filler/F14.wav,1,True,A,C1,A,The weather forecast was uncertain.,,,,nuanced,,Filler,F14,,,13,,-3,9150,3,,12,1,Max brought a jacket with him.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,He enjoys trying out new recipes.,He used ingredients he already had at home.,False,True,audio_filler/F15.wav,1,True,A,C1,A,He enjoys trying out new recipes.,,,,nuanced,,Filler,F15,,,13,,-3,6964,3,,13,1,Tom cooked dinner for everyone.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,There were technical issues with the sound system.,The band practices every week.,False,True,audio_filler/F04.wav,1,True,A,C1,A,There were technical issues with the sound system.,,C1,A,clear,,Filler,F04,,,13,,-3,6548,3,3,14,1,The concert started later than planned.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,Her old one had stopped working completely.,She compared several models online beforehand.,False,True,audio_filler/F11.wav,1,True,B,C1,B,Her old one had stopped working completely.,,,,nuanced,,Filler,F11,,,13,,3,10481,3,,15,7,Lena bought a new laptop last week.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,No one was home at the time.,The neighbor lives next door.,False,True,audio_filler/F20.wav,1,True,A,C1,A,No one was home at the time.,,,,nuanced,,Filler,F20,,,13,,-3,5296,3,,16,1,The package was delivered to the neighbor.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,He found the white ones too dull.,He added a stack of white ones too.,False,True,audio/exp1_059_focus.wav,1,True,A,C1,A,He found the white ones too dull.,It was colorful napkins that Tom placed on the table.,C1,A,,Tom placed COLOURFUL napkins on the table.,Adjective,59,,13,13,Tom placed colorful napkins on the table.,-3,6532,3,3,17,1,,critical,focus,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,She was the only one who spoke Turkish.,Nick talked to him during the ride to the hotel as well.,False,True,audio/exp1_013_neutral.wav,1,True,B,C1,B,She was the only one who spoke Turkish.,It was Sandra who spoke with the taxi driver.,C2,A,,SANDRA spoke with the taxi driver.,Subject,13,,13,13,Sandra spoke with the taxi driver.,3,15333,3,-3,18,7,,critical,neutral,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,He attached the bookmark on top.,He wrapped the bookmark too.,False,True,audio/exp1_043_neutral.wav,1,True,A,C2,B,He wrapped the bookmark too.,It was the book that Ray wrapped.,C2,B,,Ray wrapped THE BOOK.,Object,43,,13,13,Ray wrapped the book.,3,8499,-3,3,19,7,,critical,neutral,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,The original one had become very popular.,The new location is closer to the city center.,False,True,audio_filler/F18.wav,1,True,B,C2,A,The new location is closer to the city center.,,,,nuanced,,Filler,F18,,,13,,-3,9198,-3,,20,1,The restaurant opened a new location.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,There was no space left in the fridge.,She also left some out on the counter.,False,True,audio/exp1_073_neutral.wav,1,True,A,C1,A,There was no space left in the fridge.,It was in the freezer that Chloe stored the leftovers.,C2,B,,Chloe stored the leftovers IN THE FREEZER.,Adjunct,73,,13,13,Chloe stored the leftovers in the freezer.,-3,8014,3,-3,21,1,,critical,neutral,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,He didn't have any time to clean it.,He also cleaned it.,False,True,audio/exp1_028_neutral.wav,1,True,A,C2,B,He also cleaned it.,It was annotating the dataset that Alex was engaged in.,C2,B,,Alex was engaged in ANNOTATING the dataset.,VP,28,,13,13,Alex was engaged in annotating the dataset.,3,14765,-3,3,22,7,,critical,neutral,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,Someone had opened the back door.,The alarm system was recently installed.,False,True,audio_filler/F02.wav,1,True,A,C2,B,The alarm system was recently installed.,,C1,A,clear,,Filler,F02,,,13,,3,7281,-3,-3,23,7,The alarm went off unexpectedly.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,The sofa couldn't be moved.,She also moved the sofa.,False,True,audio/exp1_044_focus.wav,1,True,A,C2,B,She also moved the sofa.,It was the chairs that Caroline rearranged.,C1,A,,Caroline rearranged THE CHAIRS.,Object,44,,13,13,Caroline rearranged the chairs.,3,10279,-3,-3,24,7,,critical,focus,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,The clothes hanger in the hallway had been removed.,He put some on the clothes hanger in the hallway too.,False,True,audio/exp1_074_focus.wav,1,True,A,C2,B,He put some on the clothes hanger in the hallway too.,It was in the wardrobe that Chris put the coats.,C1,A,,Chris put the coats IN THE WARDROBE.,Adjunct,74,,13,13,Chris put the coats in the wardrobe.,3,6982,-3,-3,25,7,,critical,focus,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,He needed something to stay awake.,Coffee is served in many cafes.,False,True,audio_filler/F07.wav,1,True,B,C1,B,He needed something to stay awake.,,C1,B,clear,,Filler,F07,,,13,,3,5296,3,3,26,7,Jonas ordered a coffee.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,His old one had become too repetitive.,He exercises several times a week.,False,True,audio_filler/F12.wav,1,True,B,C1,B,His old one had become too repetitive.,,,,nuanced,,Filler,F12,,,13,,3,5851,3,,27,7,Daniel changed his workout routine.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,They wanted to go outside and play.,Their homework was not very long.,False,True,audio_filler/F19.wav,1,True,A,C1,A,They wanted to go outside and play.,,,,nuanced,,Filler,F19,,,13,,-3,6180,3,,28,1,The children finished their homework early.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,She likes having a view during the flight.,The window seat was still available.,False,True,audio_filler/F13.wav,1,True,B,C1,B,She likes having a view during the flight.,,,,nuanced,,Filler,F13,,,13,,3,7033,3,,29,7,Sophie chose the window seat.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,She wasn't feeling very well.,She logged into her email that morning.,False,True,audio_filler/F17.wav,1,True,A,C1,A,She wasn't feeling very well.,,,,nuanced,,Filler,F17,,,13,,-3,6482,3,,30,1,Laura decided to work from home.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C1,C2,A large group had made a reservation.,The restaurant has a long menu.,False,True,audio_filler/F08.wav,1,True,A,C1,A,A large group had made a reservation.,,C1,A,clear,,Filler,F08,,,13,,-3,6364,3,3,31,1,The restaurant was fully booked.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,No one else in his family knew how to do it.,His sister helped him with parts.,False,True,audio/exp1_014_focus.wav,1,True,B,C1,B,No one else in his family knew how to do it.,It was Albert who set up the new TV.,C1,B,,ALBERT set up the new TV.,Subject,14,,13,13,Albert set up the new TV.,3,4148,3,3,32,7,,critical,focus,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,He left the house later than usual.,The bus route passes through the city center.,False,True,audio_filler/F03.wav,1,True,B,C1,B,He left the house later than usual.,,C1,B,clear,,Filler,F03,,,13,,3,4331,3,3,33,7,Alex missed the bus.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
443,list 13,C2,C1,She wanted to ask the teacher a question.,The classroom has large windows.,False,True,audio_filler/F06.wav,1,True,B,C1,B,She wanted to ask the teacher a question.,,C1,B,clear,,Filler,F06,,,13,,3,4766,3,3,34,7,Mia stayed after class.,filler,filler,[],13,Yes,,1,Storytelling,0,English,Chrome,Mac,1112,1710,5.680816666666667,
384,list 13,C2,C1,The ceramic ones were chipped.,He set out some ceramic ones as well.,False,True,audio/exp1_058_neutral.wav,1,True,B,C2,A,He set out some ceramic ones as well.,It was wooden trays that Mert used for the buffet.,C2,A,,Mert used WOODEN trays for the buffet.,Adjective,58,,13,13,Mert used wooden trays for the buffet.,-1,27481,-1,1,5,3,,critical,neutral,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,There had been an accident on the tracks earlier.,The train usually arrives on time.,False,True,audio_filler/F16.wav,1,True,B,C1,B,There had been an accident on the tracks earlier.,,,,nuanced,,Filler,F16,,,13,,1,13858,1,,6,5,The train arrived later than expected.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,They wanted to go outside and play.,Their homework was not very long.,False,True,audio_filler/F19.wav,1,True,A,C1,A,They wanted to go outside and play.,,,,nuanced,,Filler,F19,,,13,,-1,18500,1,,7,3,The children finished their homework early.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,False,True,audio_filler/F08.wav,1,True,B,C1,B,A large group had made a reservation.,,C1,B,clear,,Filler,F08,,,13,,3,13701,3,3,8,7,The restaurant was fully booked.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,No one was home at the time.,The neighbor lives next door.,False,True,audio_filler/F20.wav,1,True,A,C1,A,No one was home at the time.,,,,nuanced,,Filler,F20,,,13,,-3,20349,3,,9,1,The package was delivered to the neighbor.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,There was no space left in the fridge.,She also left some out on the counter.,False,True,audio/exp1_073_neutral.wav,1,True,B,C1,B,There was no space left in the fridge.,It was in the freezer that Chloe stored the leftovers.,C2,A,,Chloe stored the leftovers IN THE FREEZER.,Adjunct,73,,13,13,Chloe stored the leftovers in the freezer.,3,13221,3,-3,10,7,,critical,neutral,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,He needed something to stay awake.,Coffee is served in many cafes.,False,True,audio_filler/F07.wav,1,True,A,C1,A,He needed something to stay awake.,,C1,A,clear,,Filler,F07,,,13,,-3,7978,3,3,11,1,Jonas ordered a coffee.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,She was the only one who spoke Turkish.,Nick talked to him during the ride to the hotel as well.,False,True,audio/exp1_013_neutral.wav,2,True,B,C1,B,She was the only one who spoke Turkish.,It was Sandra who spoke with the taxi driver.,C2,A,,SANDRA spoke with the taxi driver.,Subject,13,,13,13,Sandra spoke with the taxi driver.,3,24349,3,-3,12,7,,critical,neutral,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,She wanted to ask the teacher a question.,The classroom has large windows.,False,True,audio_filler/F06.wav,3,True,B,C1,B,She wanted to ask the teacher a question.,,C1,B,clear,,Filler,F06,,,13,,3,21565,3,3,13,7,Mia stayed after class.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,He found the white ones too dull.,He added a stack of white ones too.,False,True,audio/exp1_059_focus.wav,1,True,B,C1,B,He found the white ones too dull.,It was colorful napkins that Tom placed on the table.,C1,B,,Tom placed COLOURFUL napkins on the table.,Adjective,59,,13,13,Tom placed colorful napkins on the table.,1,15084,1,1,14,5,,critical,focus,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,The original one had become very popular.,The new location is closer to the city center.,False,True,audio_filler/F18.wav,1,True,A,C1,A,The original one had become very popular.,,,,nuanced,,Filler,F18,,,13,,-1,13298,1,,15,3,The restaurant opened a new location.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,He didn't have any time to clean it.,He also cleaned it.,False,True,audio/exp1_028_neutral.wav,3,True,A,C2,B,He also cleaned it.,It was annotating the dataset that Alex was engaged in.,C2,B,,Alex was engaged in ANNOTATING the dataset.,VP,28,,13,13,Alex was engaged in annotating the dataset.,1,24684,-1,1,16,5,,critical,neutral,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,He enjoys trying out new recipes.,He used ingredients he already had at home.,False,True,audio_filler/F15.wav,2,True,B,C1,B,He enjoys trying out new recipes.,,,,nuanced,,Filler,F15,,,13,,1,20634,1,,17,5,Tom cooked dinner for everyone.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,She likes having a view during the flight.,The window seat was still available.,False,True,audio_filler/F13.wav,1,True,B,C1,B,She likes having a view during the flight.,,,,nuanced,,Filler,F13,,,13,,2,16733,2,,18,6,Sophie chose the window seat.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,The main topics had already been covered.,The lecturer has taught there for years.,False,True,audio_filler/F09.wav,2,True,A,C1,A,The main topics had already been covered.,,C1,A,clear,,Filler,F09,,,13,,-3,47413,3,3,19,1,The lecture ended earlier than expected.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,Her old one had stopped working completely.,She compared several models online beforehand.,False,True,audio_filler/F11.wav,1,True,A,C2,B,She compared several models online beforehand.,,,,nuanced,,Filler,F11,,,13,,1,14434,-1,,20,5,Lena bought a new laptop last week.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,Someone had opened the back door.,The alarm system was recently installed.,False,True,audio_filler/F02.wav,1,True,B,C1,B,Someone had opened the back door.,,C1,B,clear,,Filler,F02,,,13,,1,24901,1,1,21,5,The alarm went off unexpectedly.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,No one else in his family knew how to do it.,His sister helped him with parts.,False,True,audio/exp1_014_focus.wav,1,True,A,C1,A,No one else in his family knew how to do it.,It was Albert who set up the new TV.,C1,A,,ALBERT set up the new TV.,Subject,14,,13,13,Albert set up the new TV.,-1,18815,1,1,22,3,,critical,focus,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,The weather forecast was uncertain.,The jacket matched his shoes.,False,True,audio_filler/F14.wav,2,True,B,C1,B,The weather forecast was uncertain.,,,,nuanced,,Filler,F14,,,13,,2,18179,2,,23,6,Max brought a jacket with him.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,There were technical issues with the sound system.,The band practices every week.,False,True,audio_filler/F04.wav,1,True,A,C1,A,There were technical issues with the sound system.,,C1,A,clear,,Filler,F04,,,13,,-3,7885,3,3,24,1,The concert started later than planned.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,The clothes hanger in the hallway had been removed.,He put some on the clothes hanger in the hallway too.,False,True,audio/exp1_074_focus.wav,1,True,B,C2,A,He put some on the clothes hanger in the hallway too.,It was in the wardrobe that Chris put the coats.,C1,B,,Chris put the coats IN THE WARDROBE.,Adjunct,74,,13,13,Chris put the coats in the wardrobe.,-3,13616,-3,-3,25,1,,critical,focus,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,It was raining heavily outside.,The children like eating pasta.,False,True,audio_filler/F01.wav,1,True,B,C1,B,It was raining heavily outside.,,C1,B,clear,,Filler,F01,,,13,,3,9148,3,3,26,7,The children stayed inside all day.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,She couldn't mop it due to her busy schedule.,She also mopped it.,False,True,audio/exp1_029_focus.wav,1,True,B,C2,A,She also mopped it.,It was vacuuming the guest room that Sally was busy with.,C1,B,,Sally was busy with VACUUMING the guest room.,VP,29,,13,13,Sally was busy with vacuuming the guest room.,-3,11284,-3,-3,27,1,,critical,focus,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,She wasn't feeling very well.,She logged into her email that morning.,False,True,audio_filler/F17.wav,1,True,B,C1,B,She wasn't feeling very well.,,,,nuanced,,Filler,F17,,,13,,2,10383,2,,28,6,Laura decided to work from home.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,It had been shipped earlier than planned.,The delivery service operates every day.,False,True,audio_filler/F10.wav,1,True,A,C1,A,It had been shipped earlier than planned.,,C1,A,clear,,Filler,F10,,,13,,-3,11565,3,3,29,1,The package arrived in the morning.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,He left the house later than usual.,The bus route passes through the city center.,False,True,audio_filler/F03.wav,1,True,B,C1,B,He left the house later than usual.,,C1,B,clear,,Filler,F03,,,13,,3,9289,3,3,30,7,Alex missed the bus.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,There was a power outage in the area.,The shop sells clothing and shoes.,False,True,audio_filler/F05.wav,1,True,B,C1,B,There was a power outage in the area.,,C1,B,clear,,Filler,F05,,,13,,3,7853,3,3,31,7,The shop closed early that evening.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,He attached the bookmark on top.,He wrapped the bookmark too.,False,True,audio/exp1_043_neutral.wav,1,True,A,C1,A,He attached the bookmark on top.,It was the book that Ray wrapped.,C2,B,,Ray wrapped THE BOOK.,Object,43,,13,13,Ray wrapped the book.,-1,15567,1,-1,32,3,,critical,neutral,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C1,C2,His old one had become too repetitive.,He exercises several times a week.,False,True,audio_filler/F12.wav,1,True,A,C1,A,His old one had become too repetitive.,,,,nuanced,,Filler,F12,,,13,,-3,17420,3,,33,1,Daniel changed his workout routine.,filler,filler,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
384,list 13,C2,C1,The sofa couldn't be moved.,She also moved the sofa.,False,True,audio/exp1_044_focus.wav,1,True,B,C1,B,The sofa couldn't be moved.,It was the chairs that Caroline rearranged.,C1,B,,Caroline rearranged THE CHAIRS.,Object,44,,13,13,Caroline rearranged the chairs.,1,15283,1,1,34,5,,critical,focus,[],13,Yes,,2,Natural flow of follow up sentences,1,English,Safari,Mac,1050,1680,11.339883333333333,
458,list 13,C2,C1,There were technical issues with the sound system.,The band practices every week.,False,True,audio_filler/F04.wav,1,True,B,C1,B,There were technical issues with the sound system.,,C1,B,clear,,Filler,F04,,,13,,3,6504,3,3,5,7,The concert started later than planned.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,He needed something to stay awake.,Coffee is served in many cafes.,False,True,audio_filler/F07.wav,1,True,B,C1,B,He needed something to stay awake.,,C1,B,clear,,Filler,F07,,,13,,2,4715,2,2,6,6,Jonas ordered a coffee.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,The clothes hanger in the hallway had been removed.,He put some on the clothes hanger in the hallway too.,False,True,audio/exp1_074_focus.wav,1,True,A,C2,B,He put some on the clothes hanger in the hallway too.,It was in the wardrobe that Chris put the coats.,C1,A,,Chris put the coats IN THE WARDROBE.,Adjunct,74,,13,13,Chris put the coats in the wardrobe.,2,7878,-2,-2,7,6,,critical,focus,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,False,True,audio_filler/F08.wav,1,True,B,C1,B,A large group had made a reservation.,,C1,B,clear,,Filler,F08,,,13,,3,5416,3,3,8,7,The restaurant was fully booked.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,It had been shipped earlier than planned.,The delivery service operates every day.,False,True,audio_filler/F10.wav,1,True,A,C1,A,It had been shipped earlier than planned.,,C1,A,clear,,Filler,F10,,,13,,-3,6309,3,3,9,1,The package arrived in the morning.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,He left the house later than usual.,The bus route passes through the city center.,False,True,audio_filler/F03.wav,1,True,B,C1,B,He left the house later than usual.,,C1,B,clear,,Filler,F03,,,13,,3,4957,3,3,10,7,Alex missed the bus.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,She couldn't mop it due to her busy schedule.,She also mopped it.,False,True,audio/exp1_029_focus.wav,1,True,A,C2,B,She also mopped it.,It was vacuuming the guest room that Sally was busy with.,C1,A,,Sally was busy with VACUUMING the guest room.,VP,29,,13,13,Sally was busy with vacuuming the guest room.,3,7727,-3,-3,11,7,,critical,focus,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,His old one had become too repetitive.,He exercises several times a week.,False,True,audio_filler/F12.wav,1,True,A,C1,A,His old one had become too repetitive.,,,,nuanced,,Filler,F12,,,13,,-2,6825,2,,12,2,Daniel changed his workout routine.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,They wanted to go outside and play.,Their homework was not very long.,False,True,audio_filler/F19.wav,1,True,B,C1,B,They wanted to go outside and play.,,,,nuanced,,Filler,F19,,,13,,1,5156,1,,13,5,The children finished their homework early.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,There was no space left in the fridge.,She also left some out on the counter.,False,True,audio/exp1_073_neutral.wav,1,True,A,C1,A,There was no space left in the fridge.,It was in the freezer that Chloe stored the leftovers.,C2,B,,Chloe stored the leftovers IN THE FREEZER.,Adjunct,73,,13,13,Chloe stored the leftovers in the freezer.,-1,7351,1,-1,14,3,,critical,neutral,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,She wanted to ask the teacher a question.,The classroom has large windows.,False,True,audio_filler/F06.wav,1,True,A,C1,A,She wanted to ask the teacher a question.,,C1,A,clear,,Filler,F06,,,13,,-3,4662,3,3,15,1,Mia stayed after class.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,The weather forecast was uncertain.,The jacket matched his shoes.,False,True,audio_filler/F14.wav,1,True,B,C1,B,The weather forecast was uncertain.,,,,nuanced,,Filler,F14,,,13,,2,4872,2,,16,6,Max brought a jacket with him.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,The main topics had already been covered.,The lecturer has taught there for years.,False,True,audio_filler/F09.wav,1,True,A,C1,A,The main topics had already been covered.,,C1,A,clear,,Filler,F09,,,13,,-2,6819,2,2,17,2,The lecture ended earlier than expected.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,There had been an accident on the tracks earlier.,The train usually arrives on time.,False,True,audio_filler/F16.wav,1,True,B,C1,B,There had been an accident on the tracks earlier.,,,,nuanced,,Filler,F16,,,13,,2,5379,2,,18,6,The train arrived later than expected.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,She was the only one who spoke Turkish.,Nick talked to him during the ride to the hotel as well.,False,True,audio/exp1_013_neutral.wav,1,True,B,C1,B,She was the only one who spoke Turkish.,It was Sandra who spoke with the taxi driver.,C2,A,,SANDRA spoke with the taxi driver.,Subject,13,,13,13,Sandra spoke with the taxi driver.,2,6055,2,-2,19,6,,critical,neutral,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,He didn't have any time to clean it.,He also cleaned it.,False,True,audio/exp1_028_neutral.wav,1,True,A,C2,B,He also cleaned it.,It was annotating the dataset that Alex was engaged in.,C2,B,,Alex was engaged in ANNOTATING the dataset.,VP,28,,13,13,Alex was engaged in annotating the dataset.,2,7165,-2,2,20,6,,critical,neutral,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,Her old one had stopped working completely.,She compared several models online beforehand.,False,True,audio_filler/F11.wav,1,True,B,C1,B,Her old one had stopped working completely.,,,,nuanced,,Filler,F11,,,13,,2,5173,2,,21,6,Lena bought a new laptop last week.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C2,C1,She wasn't feeling very well.,She logged into her email that morning.,False,True,audio_filler/F17.wav,1,True,B,C1,B,She wasn't feeling very well.,,,,nuanced,,Filler,F17,,,13,,3,5379,3,,22,7,Laura decided to work from home.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
458,list 13,C1,C2,She likes having a view during the flight.,The window seat was still available.,False,True,audio_filler/F13.wav,1,True,A,C2,B,The window seat was still available.,,,,nuanced,,Filler,F13,,,13,,2,14022,-2,,23,6,Sophie chose the window seat.,filler,filler,[],13,Yes,,1,I am not sure.,1,English,Chrome,Windows,864,1536,4.16915,
